"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20150710,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150713,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150714,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150715,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150716,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150717,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150720,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150721,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150722,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150723,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150724,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150727,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150728,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150729,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150730,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150731,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150803,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150804,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150805,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150806,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150807,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150810,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150811,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150812,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150813,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150814,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150817,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150818,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150819,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150820,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150821,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150824,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150825,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150826,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150827,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150828,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150831,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150901,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150902,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150903,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150904,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150908,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150909,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150910,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150911,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150914,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150915,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150916,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150917,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150918,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150921,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150922,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150923,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150924,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150925,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150928,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150929,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20150930,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151001,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151002,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151005,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151006,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151007,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151008,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151009,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151012,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151013,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151014,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151015,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151016,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151019,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151020,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151021,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151022,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151023,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151026,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151027,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151028,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151029,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151030,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151102,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151103,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151104,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151105,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151106,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151109,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151110,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151111,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151112,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151113,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151116,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151117,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151118,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151119,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
20151120,11,61,37,41,49,13,71,12,24,23,52,53,36,102,75,68,46,91,43,97,42,22,59,85,3,39,77,101,44,99,64,74,86,27,51,80,62,98,9,82,92,21,18,20,57,96,35,7,47,60,6,58,8,32,2,29,67,14,33,55,81,50,94,89,95,70,10,100,56,34
