"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20140902,618546.6805,199371.9594,371534.7749,171156.07,171093.0797,165316.2761,259376.4008,57402.111,157530.9098,185533.6596,127452.5136,224435.6376,180680.24,420029.5047,40984.9697,206308.1933,269216.4007,68260.8656,77890.2032,185590.6824,125802.3284,55842.9296,182629.8682,87699.6002,140092.9043,242189.7726,62600.8943,172472.1521,394013.0815,63943.6876,98635.9444,291504.9009,67833.8935,79620.1291,224680.9915,244188.0588,155862.2457,122680.7455,91123.041,62242.2869,60253.6524,79802.7524,158191.9207,66095.8911,83856.8179,28207.4522,51141.2482,76025.4126,68385.0537,76167.4595,85665.1559,51931.8571,191098.7548,93898.0256,87519.4641,90422.5239,99750.8821,58202.9769,38143.3956,139347.8638,133546.588,39231.5108,92337.3938,95315.8126,63501.2077,44867.7793,83938.6679,104795.4147,60250.38086,44882.9279
20140903,592439.5795,197161.9155,370463.5945,171156.07,169305.3831,165422.093,260379.7912,57478.6585,158349.4884,186421.3805,128272.1439,224548.476,181354.42,422673.6137,40686.785,206764.1688,269111.9925,67756.6661,78684.5536,186659.8558,125517.4044,55313.3846,183243.8975,88400.3052,140235.5123,242797.4308,62992.7009,174462.5482,394512.696,64361.6202,99472.0506,292633.0158,67853.527,79306.2146,224464.3793,245026.196,156102.5619,119787.0143,91456.897,62062.3309,60388.5235,79872.9189,156630.2387,66104.4394,83773.9226,28576.9071,51616.3105,75905.4861,68096.2443,75897.1705,85724.6594,52227.9901,191487.8157,94337.5839,87936.3337,90754.0059,99897.2517,57684.6489,38270.1389,139754.6969,133405.9962,39571.8755,93067.0133,95665.8095,64298.1682,44720.6718,84327.3179,105266.3711,60241.22844,44868.9696
20140904,587529.5284,197473.9217,372935.5491,172814.655,169410.5417,161537.1,260480.1302,56602.615,159077.1138,186231.1546,127606.1943,224586.0889,181198.84,419475.0947,40152.109,206100.9317,269216.4007,66980.9744,78328.2145,185100.6446,125886.1296,55570.1337,183638.6307,88461.3147,136955.5285,240784.563,62698.8459,173308.6954,397114.7966,64827.3166,98181.0043,292858.6388,68128.3966,78806.8052,226630.5012,246799.1786,154729.3262,121038.7213,91329.2462,62332.2649,59849.0392,79810.5487,159841.3896,66018.9559,83807.0807,28826.0744,51509.5549,75097.981,68322.269,76113.4017,85565.9835,52918.9671,190220.8737,93824.7659,88445.8411,90408.1116,99915.5479,57962.5929,38675.7175,138398.5866,132765.5225,39553.9616,93009.107,96249.1376,64508.686,44664.092,84589.6566,104833.395,60332.75264,45113.24
20140905,592619.2155,200879.9894,378291.4507,173285,168464.1141,159269.5944,261884.8767,57368.0899,158561.7125,188006.5963,128067.2363,225338.3451,182287.9,423313.3175,40419.447,207012.8828,269634.0333,66476.7748,78340.0748,183853.2756,127059.3461,55489.8996,183507.053,89098.4691,138407.5372,241923.9221,62992.7009,176481.7907,400055.8192,65436.3041,98795.7883,294494.4055,67990.9618,78535.6972,226820.0368,249776.9969,156102.5619,123299.8694,91388.1619,62152.3089,60169.358,78984.1427,160040.0651,65788.1503,84752.0864,29049.4657,51861.8482,74986.0495,68146.472,75915.1897,86061.8457,53412.5221,190739.6216,93782.9032,89001.6672,89853.2396,99439.8467,58556.041,38707.4033,138247.9077,133484.1028,40118.2505,94549.4147,96644.0059,64583.871,44664.092,85260.0777,104734.6461,60405.972,45420.3227
20140908,588966.6166,202518.0219,382905.766,174918.83,171934.3487,161038.2488,261684.1986,56398.4884,157803.7693,186421.3805,127811.1019,225263.1194,181561.86,416958.9265,39751.102,205313.3377,268694.36,65158.099,77796.6708,181046.6955,127210.1882,53339.6258,183243.8975,88510.4945,135464.6268,239664.1932,63443.2784,176106.7885,402583.1475,64851.1984,97172.7585,293450.8991,68442.5333,78935.2247,225601.5933,246618.9339,155450.275,122236.5914,90828.4622,61679.9244,59545.5793,76832.3686,158173.4393,65993.3108,84868.1397,28731.5627,51765.7682,75177.932,67750.9286,75734.997,86260.1906,52849.8694,189682.1739,93071.2374,88272.1454,92224.0565,99348.3657,58345.7049,38377.8707,138413.6545,131219.0127,39912.2402,94271.4644,96437.5975,64373.3531,44630.1442,85415.5377,105790.5001,59820.21712,45350.5311
20140909,586751.1057,199345.9589,385295.3221,172839.41,169726.0176,160070.7797,259878.096,55990.2351,155408.6689,185343.4337,126766.1897,222141.2562,179746.76,415338.3436,39380.9418,202701.8416,266606.1971,64498.7611,77312.8033,181358.5377,127109.6268,53066.8299,183945.6454,90708.6767,134790.48,237708.2933,64197.5061,174693.3188,396396.5426,63836.2192,97086.6887,292745.8273,66577.3467,78592.7725,224708.068,247295.6617,153802.3922,119692.7998,89443.9419,61061.3256,59899.6158,76676.4429,152356.4047,65300.894,83691.0274,28456.6195,51541.5816,74298.4709,67430.7268,74960.1684,86577.5424,52346.4433,189532.5351,91993.2729,88086.87,92389.7975,99412.4024,57932.5449,38580.66,137750.6673,130953.4504,39383.7792,93646.0763,96446.5717,64403.4271,43894.6068,86047.0938,104362.4385,59737.84534,45441.2601
20140910,604774.5859,201321.9982,385954.51,173384.02,172039.5073,163592.9718,260379.7912,56738.6995,157136.7793,186675.015,127123.1339,222743.0612,179954.2,412864.8223,39473.4818,202080.0568,268955.3803,64498.7611,77025.0134,181358.5377,127260.4689,53419.8599,184954.4078,91090.9433,135179.4108,235999.2546,64618.6981,175270.2452,397611.3096,63716.8099,97123.5758,296101.9692,67401.9555,78978.0312,226468.042,246554.4837,153665.0686,120123.4947,91319.4269,61522.4628,60009.1986,76824.5723,153086.4218,64907.6696,84685.7702,28387.8837,51231.9905,75225.9026,66507.7923,75392.6309,86994.0667,52701.8029,191078.8029,92527.0223,88758.4933,92397.0036,99256.8847,58000.1529,39258.7367,138308.1793,131515.8176,39195.683,93703.9826,96365.8032,64508.686,44279.3494,84774.2653,105729.7316,59682.93082,45371.4686
20140911,607349.3688,202596.0235,387272.8857,173384.02,174247.8384,160826.6149,261082.1644,57044.8894,158349.4884,187879.779,128397.9347,224774.1529,180732.1,413803.0545,39432.3529,203157.8171,269320.8088,64615.1149,76478.5269,181224.891,127562.1531,53933.3581,183989.5046,92143.271,135412.7694,235144.7353,64393.4093,173366.388,396253.5929,63143.6452,97603.1073,294861.0428,68187.2973,79092.182,226061.8942,245233.2533,154437.5137,120083.117,91280.1497,61533.7101,60270.5113,76676.4429,152712.1725,65617.1831,84022.6083,28568.3152,51402.7993,73522.9461,66294.3245,75861.1319,85665.1559,52395.7988,191258.3695,92537.488,87565.7829,91979.0481,99266.0328,57181.3449,39664.3152,138097.2288,132000.0782,39464.3919,93912.4453,96661.9544,63997.4284,44550.9324,84609.0891,105555.0219,59609.71146,45127.1983
20140912,608726.5783,201452.0007,384759.7319,171403.62,176561.3281,156699.7547,259577.0789,56015.751,158804.2543,186611.6064,128295.9506,225789.6988,178917,408472.1897,38825.7013,200629.2256,269895.0536,64343.6228,75994.8945,180423.011,126254.8547,53387.7663,181840.4019,92191.0549,132521.7165,232922.985,63854.6753,171779.8404,392228.6976,62892.8857,96459.6091,294945.6514,68737.0365,78749.7298,225439.1341,244169.8239,153922.5503,119571.6668,91653.2828,62388.5012,59545.5793,75935.796,153021.7367,65659.9249,83326.2884,28233.2282,51061.1816,73171.1617,65936.4519,76041.3246,85605.6525,52287.2167,190819.429,91721.1654,87392.0873,91481.8251,99119.6632,56693.0649,39626.2922,136921.9332,131250.2553,38837.4043,93310.2198,96033.7549,63982.3914,45150.6783,83734.6267,104742.2422,59289.37676,45008.5527
20140915,608546.9423,193911.851,381010.6008,171007.54,176035.535,152663.5947,260078.7741,56372.9726,158592.0302,189718.6294,127786.0303,225451.1835,179902.34,410647.1825,38774.2902,201292.4627,271147.9513,63878.2078,75664.3309,181135.7933,125835.8489,53965.4518,182015.8389,92270.6947,133597.7586,235923.2974,63619.5914,171693.3014,390294.2206,63334.7001,97627.6987,295340.4917,69129.7074,79049.3754,227090.8021,244298.7244,154626.3336,120298.4645,91780.9337,61927.3639,59731.027,76629.6652,149648.8732,65138.4752,82812.3379,28551.1312,50804.9682,71524.1709,65835.9964,76347.6522,87807.2807,52445.1543,191348.1528,91449.0579,87125.7539,91020.6327,99092.2189,56279.9049,39423.5029,137419.1736,131531.4389,38846.3613,94086.1643,96060.6778,64238.0202,45173.3102,83588.883,104803.0107,59765.3026,44875.9488
20140916,603936.2845,197811.9284,385295.3221,172938.43,175720.0591,158362.5922,262988.606,57232.0055,158743.6188,190542.9416,128601.9028,225639.2475,181250.7,415508.9313,39329.5306,202950.5555,273079.502,64072.1307,75301.9441,183496.8845,126891.7437,54093.8263,182629.8682,93337.8683,136073.9519,237290.5283,64834.1917,173049.0785,395017.6288,63860.1011,99287.6154,298612.025,68933.3719,79363.2899,227659.4091,245942.2062,154952.477,121496.3346,92055.8739,62141.0616,59916.4747,76840.1648,151436.9529,65617.1831,84801.8235,29058.0577,51157.2616,74010.6473,65835.9964,76347.6522,87985.7911,53007.807,192495.3838,92474.6939,88689.015,91748.4519,99293.4771,56407.6089,39835.4187,139483.4748,132499.9602,39347.9514,95221.1278,96850.4143,64508.686,45456.2092,84686.819,105836.0766,60250.38086,44952.7195
20140917,608247.5489,198721.9465,383317.7584,173185.98,176351.0108,156971.8554,263590.6402,56338.9515,158834.572,192445.2006,128525.4148,226842.8575,181613.72,414016.2891,39206.1438,203986.8635,274123.5835,64110.9153,75054.9903,183274.14,127092.8665,54318.4818,182498.2905,94962.5206,133934.832,236834.7847,64628.4933,172731.769,398181.4997,64660.1435,99152.363,299486.3141,69816.8814,79691.4733,227876.0212,245684.4051,155055.4697,122774.96,91839.8494,62174.8034,59714.1681,76536.1098,149699.6971,65702.6667,84354.1893,28937.7701,51637.6616,73762.7991,65289.7699,76924.2689,88481.6533,53165.7446,192335.769,93217.7568,88260.5657,92065.5216,98826.924,56595.4089,39841.7558,139905.3758,132624.9307,39025.5006,95244.2904,98340.1445,65230.4615,45558.0528,84521.6428,106884.3346,63380.5085,45036.4693
20140918,609505.001,200203.976,384636.1342,174126.67,179190.2937,160131.2465,262988.606,56415.499,162684.9234,193903.5991,128601.9028,230641.7513,182339.76,412011.8839,39072.4749,205976.5748,277934.4807,64304.8382,75672.3162,185100.6446,128115.2409,54607.3245,183287.7568,94691.7452,135438.6981,235733.4042,65167.2273,173972.1607,401063.6638,63991.4514,98328.5524,302757.8474,70935.9934,80376.3776,227957.2508,245619.9549,155072.6352,123945.9117,91790.753,62860.8857,60371.6646,76302.2213,150161.7332,66147.1812,84752.0864,29023.6898,52288.8704,74570.3043,65509.5162,77536.9241,88739.5017,53452.0065,193283.4816,94295.7212,90090.1602,92656.4243,99275.1809,56888.3769,40513.4953,140688.9062,132343.7471,38765.7486,94016.6767,98178.6075,65696.6082,45546.7369,85143.4827,107879.4201,65165.2304,45183.0315
20140919,604535.0712,202570.0229,391557.607,172393.82,178243.8661,160176.5967,263791.3183,56568.5939,162139.2043,192762.2437,128499.9187,229851.8823,183947.42,414186.8768,39041.6282,208712.4279,278560.9296,64576.3303,76165.9888,177304.5886,126590.0595,54462.9032,184428.097,94070.5546,133805.1884,236986.6992,64863.5772,174491.3945,406080.1085,63872.042,99053.9975,304562.8313,70209.5523,78821.074,228715.3935,247617.913,155330.1168,124282.3921,92654.8508,62950.8637,60135.6402,76177.4808,153081.8014,66506.2122,85398.6692,29564.9842,52043.3327,75034.0201,64360.5569,77897.3096,89235.3639,53392.7799,193532.8796,93877.0942,89488.0151,93211.2964,99211.1442,57143.7849,40437.4493,141321.7576,133640.3159,39132.9842,94236.7206,98142.7104,65546.2383,44901.7272,85308.6589,109391.0385,65210.9925,45364.4894
20140922,605133.858,199683.9656,387767.2767,171849.21,179085.135,159435.8782,261684.1986,55012.1283,160805.2243,191367.2538,127327.102,229099.6261,184103,411713.3555,38558.3633,208007.7384,276159.5423,63451.5774,74778.2681,176324.513,127863.8374,53660.5622,185173.704,93529.5236,131873.4983,234499.0984,64628.4933,174751.0114,400368.9804,63119.7634,97971.9777,304252.5997,69070.8067,78378.7399,229635.9953,245909.981,153270.2634,123676.7274,92232.6211,62107.3199,59056.6716,75553.7782,149930.7152,64685.4123,85663.9339,29461.8805,51947.2527,73706.8334,63349.7238,77518.9049,89949.4055,52770.9006,192645.0226,93134.0314,88191.0874,92678.0427,97399.8204,56039.5209,40152.2769,141005.3319,134421.3815,38935.931,93344.9635,97370.9224,65260.5355,44516.9846,85279.5102,108000.9572,65430.65058,44841.053
20140923,614594.6881,203558.0426,383647.3523,170413.42,179295.4523,159314.9445,261082.1644,55114.1917,160198.8697,190542.9416,125950.3172,229212.4645,182858.36,409538.3626,39288.4017,206888.5258,271983.2165,62714.6703,74129.2364,172067.5421,127092.8665,53307.5322,183726.3492,91703.3034,132353.1798,233682.5577,62767.4121,173885.6218,396194.9097,63036.1768,97025.2103,303068.079,68756.67,77779.4486,228634.1639,243621.9967,151588.0497,123138.3588,91820.2108,61578.6991,58382.3163,75202.9454,149528.7438,64343.478,85033.9302,29315.817,51941.9149,74450.3778,62778.3834,76744.0762,88898.1776,52435.2832,191158.6103,92422.3656,87438.4061,91791.6887,96439.2699,55554.9969,39974.8363,140025.9189,130687.8881,38873.2322,92638.5066,96742.7229,63907.2064,44086.9781,84132.9929,106861.5464,65018.79168,44317.6166
20140924,609265.4863,204195.0552,387932.0736,172047.25,180662.5144,164333.6903,260179.1131,55046.1494,161472.2143,192191.5661,127378.0941,231807.7484,183584.4,408642.7773,39566.0219,207551.7629,272139.8287,63645.5003,74712.5664,174682.0115,127780.0362,53997.5454,185393.0002,94078.8464,132327.251,232429.2627,62463.762,174116.3924,400953.051,63907.8648,96791.5924,306396.0181,68678.1359,78464.353,230800.2858,248391.3162,153544.9105,125197.6187,93283.2855,62366.0067,59452.8554,76723.2206,151644.8691,65138.4752,86144.7263,29135.3855,52107.386,76920.8639,63538.0778,76708.0377,90643.6126,52938.7093,191846.9489,92642.1447,89221.6818,92656.4243,97033.8964,56580.3849,40481.8095,140884.7888,131921.9717,38918.017,93599.7513,97541.4337,64102.6873,44381.1931,85707.0251,108046.5336,66657.07486,44813.1364
20140925,586032.5616,200775.9873,379362.6311,169027.14,177192.2798,162262.7018,256366.2298,54144.5901,157530.9098,190099.0812,125134.4447,226241.0525,181924.88,401947.2111,38784.5724,205644.9562,268381.1355,62831.0241,73117.9355,171757.3508,125383.3225,52745.8936,183243.8975,92407.2681,130953.0286,229163.0999,61464.6553,172039.4573,392132.718,63442.1685,95377.5892,302052.7756,67185.9865,77280.0392,228336.3221,245297.7035,151176.079,123690.1867,92458.4649,60847.6278,58567.764,75444.6302,148743.2824,64411.8649,85581.0387,28869.0343,51392.1238,74482.3582,62477.017,75446.6887,89473.3777,52385.9277,188554.8947,90800.1861,86523.6088,91618.7415,95588.4966,55678.9449,39848.093,139634.1537,130750.3734,38810.5334,92464.7877,96195.2919,63155.3569,43736.1834,83734.6267,106231.0723,65705.22318,43556.889
20140926,603277.6191,204858.0684,382411.375,169621.26,179085.135,163834.8391,257168.9421,56032.7615,159137.7493,188450.4567,127480.0781,227783.1777,182962.08,406979.5475,39473.4818,206308.1933,270782.5228,63335.2236,74595.0784,172599.2986,125802.3284,53227.2981,185085.9855,94303.7811,134129.2975,230663.256,62042.5699,171318.2992,393702.1268,63967.5695,96053.8516,302052.7756,68030.2289,77793.7175,229013.2352,246490.0334,152326.1639,124955.3529,92988.7067,60960.1003,58078.8563,76676.4429,149334.6886,64676.8639,84718.9283,28954.954,51594.9593,75521.7213,63023.2436,75446.6887,90861.7919,52494.5098,189602.3665,92485.1596,86917.3191,92735.6917,96274.6041,56467.7049,40019.1965,140327.2768,130016.1717,38918.017,92985.9445,97442.7167,63170.3939,44064.3462,84142.7091,107150.1971,66355.045,43996.5756
20140929,599445.3841,205404.0792,382658.5705,172789.9,178874.8178,162519.6858,255061.8224,55803.119,157803.7693,188767.4999,128091.9825,226918.0831,182702.78,402714.8556,39617.4331,206225.2887,269842.8495,58603.5045,74071.755,170339.3334,125400.0827,51702.8503,185305.2817,93236.6257,133895.9389,228916.2387,61258.9568,171375.9919,393403.5967,63788.4555,95709.5726,300473.4146,67735.7258,77294.3081,228634.1639,245168.803,152480.6529,125009.1897,94481.2393,60633.93,57657.3842,75803.2592,148692.4584,64659.7672,85730.2501,29307.225,51520.2305,76465.1432,62677.9279,75194.4189,91317.9852,52662.3185,189183.3778,92045.6013,86292.0146,92793.3408,96128.2345,56542.8249,39949.4876,140357.4125,129125.757,39079.2424,92684.8317,97397.8453,63004.987,43690.9195,84055.2629,106398.1859,65943.1861,43738.347
20140930,603277.6191,205508.0813,381999.3826,172393.82,179295.4523,160917.3152,257068.6031,54867.5386,157106.4616,187499.3272,128873.4848,226579.5678,182754.64,401094.2727,39422.0707,207220.1444,270782.5228,57362.3979,74314.4812,169630.3247,125316.2815,51253.5394,187103.5105,92026.6418,131834.6052,226580.5525,60681.0421,171000.9897,393955.681,62618.2442,94086.5428,300614.429,67873.1606,77080.2755,226738.8073,246425.5831,152823.9618,123474.8392,93096.719,60420.2322,57766.967,74961.2607,148978.9208,64292.1879,84851.5607,29290.041,50911.7238,75777.5645,62175.6506,75374.6116,91119.6403,52237.8612,189372.9203,91616.5087,85597.2319,91791.6887,96603.9357,56685.5529,39721.3497,140267.0052,130281.734,39097.1563,92175.2562,97299.1282,62538.8404,43826.711,83802.6405,106694.4328,65677.76592,43675.5346
20141001,593876.6677,199033.9527,378209.0522,168284.49,176876.804,159617.2786,252453.0075,53132.4622,154923.5852,184836.1646,128156.6676,224811.7657,181302.56,396019.2893,39278.1195,204898.8145,267598.0744,56586.7062,73134.1409,168788.3769,123824.6206,52136.1144,187454.3844,91182.5777,128152.7262,223409.3362,61190.3907,169356.7494,387903.6162,60241.9989,92217.5995,294155.971,66675.5144,75567.7784,225114.2159,245297.7035,150180.4832,122505.7757,92487.9228,58733.1446,56898.7344,73511.152,146677.981,63009.9345,83773.9226,29702.4558,50047.0038,74698.2259,61284.1084,74347.5131,90782.454,51921.986,186719.3252,89805.9471,84902.4492,89838.8273,94993.8701,56047.0329,39334.7826,139604.018,130391.0832,39491.2628,91654.0994,94947.8672,61922.3238,43249.5971,82471.5145,105448.6769,64506.25616,42851.9946
20141002,598187.932,200411.9801,377055.4734,165957.52,177507.7557,158060.2581,252051.6514,52256.4187,155378.3511,184265.487,128310.2713,221313.7744,181354.42,397895.7538,40501.7049,204318.482,268328.9314,56470.3525,72339.3204,169586.0117,123447.5153,53243.3449,187103.5105,90291.3315,126765.5394,222383.913,61513.6311,169760.5979,388953.855,60206.1761,91836.4334,292886.8417,67303.7878,75068.369,224870.5271,245652.18,148978.902,124147.8,92419.1877,59104.3039,57050.4644,74236.2063,147116.9153,62573.9683,83243.3931,29839.9274,50004.3016,74202.5297,61158.5391,74401.571,90187.4193,52346.4433,186459.9512,89868.7412,85018.2463,89478.5208,94444.9841,55926.8409,39651.6409,139498.5427,131547.0602,39527.0907,92719.5755,95217.0956,61967.4347,43238.2811,82490.947,104218.1132,64277.44566,43368.4519
20141003,596511.3292,201347.9987,379774.6235,168482.53,181819.2592,161023.1321,254861.1443,52613.6404,158622.3479,185280.0251,129590.302,226805.2447,183376.96,400539.8627,39956.7467,206059.4794,271983.2165,56586.7062,73784.7576,172333.4203,125467.1237,54174.0604,188594.7246,93509.7625,126921.1117,223523.2722,63688.1575,172789.4616,392523.9241,60444.9947,91934.7988,296496.8095,68815.5707,76124.2632,226874.1899,249164.7194,151828.3659,125897.4979,93145.8154,59992.8367,57741.6786,74813.1313,149117.5317,63873.3184,84304.4521,29968.807,49982.9505,76121.3538,61145.9822,75086.3033,91615.5025,52899.2249,188215.7134,91218.8131,86072.0001,91056.6634,95524.4599,57008.5689,39968.4991,140884.7888,132015.6996,39536.0477,94190.3956,98277.3246,62839.5801,43792.7632,83579.1667,105699.3473,64652.69488,43563.8682
